﻿Χρόνος Γένεσης (GMT),Γεωγρ.Πλάτος,Γεωγρ.Μήκος,Βάθος (χμ),Μέγεθος (ML),Επίκεντρο,Απόσταση (χμ) από το κέντρο (Γ.Πλ.:35.1571  Γ.Μήκ.:25.2483)
﻿2021/07/25 05:26:52,35.17,25.26,9,2.1,21.0 χμ ΝΑ του Ηρακλείου,1.6
﻿2021/07/25 04:43:47,35.16,25.24,15,2.4,20.2 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/07/25 03:59:52,35.17,25.26,12,3.2,20.2 χμ ΝΑ του Ηρακλείου,2.1
﻿2021/07/25 00:17:57,35.14,25.26,8,2.6,23.4 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/07/24 22:12:31,35.17,25.24,16,2.8,20.2 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/07/24 21:56:54,35.16,25.22,11,3.7,19.8 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/07/24 21:48:44,35.15,25.24,12,2.4,21.9 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/07/24 21:18:37,35.15,25.24,13,3.1,21.8 χμ ΝΝΑ του Ηρακλείου,0.9
﻿2021/07/24 19:46:23,35.15,25.23,13,2.9,21.9 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/07/24 16:23:13,35.17,25.24,6,3.4,20.3 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/07/24 14:25:03,35.14,25.24,8,2.6,22.4 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/07/24 12:37:23,35.13,25.21,8,2.3,22.6 χμ ΝΝΑ του Ηρακλείου,4.7
﻿2021/07/24 10:48:12,35.14,25.24,9,2.6,22.6 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/07/24 06:36:12,35.16,25.26,11,2.8,22.0 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/07/24 05:09:05,35.15,25.24,13,3.1,22.3 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/07/24 04:23:20,35.15,25.26,7,2.4,22.2 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/07/24 04:16:18,35.15,25.25,10,3.0,22.1 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/07/24 03:04:47,35.13,25.22,8,3.0,22.6 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/07/24 02:48:18,35.14,25.24,13,2.4,22.7 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/07/24 02:32:52,35.15,25.24,8,3.5,21.8 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/07/24 02:07:37,35.14,25.23,13,4.8,22.3 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/23 08:16:47,35.13,25.24,12,2.5,23.7 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/07/22 17:10:22,35.15,25.26,14,3.3,23.1 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/07/22 15:47:32,35.15,25.24,14,3.3,21.6 χμ ΝΝΑ του Ηρακλείου,0.4
﻿2021/07/22 06:50:54,35.14,25.27,14,1.8,24.0 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/07/21 08:08:39,35.14,25.25,10,2.3,23.9 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/21 00:47:41,35.16,25.24,15,1.4,20.5 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/07/20 22:01:51,35.17,25.26,14,1.6,21.0 χμ ΝΑ του Ηρακλείου,1.7
﻿2021/07/20 19:32:59,35.14,25.25,16,2.5,23.0 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/07/20 17:44:15,35.17,25.23,13,4.1,19.6 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/07/19 18:23:33,35.14,25.25,13,3.1,22.8 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/07/19 09:12:26,35.16,25.24,13,3.0,21.2 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/19 05:58:07,35.13,25.25,12,2.7,24.2 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/07/18 22:23:12,35.17,25.23,14,1.5,19.7 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/07/18 22:21:38,35.17,25.25,18,1.2,20.2 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/07/18 22:12:38,35.16,25.24,18,2.7,21.4 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/18 21:51:11,35.16,25.24,16,2.1,20.5 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/07/18 18:36:43,35.16,25.25,12,3.1,21.6 χμ ΝΝΑ του Ηρακλείου,0.1
﻿2021/07/18 14:38:54,35.18,25.23,16,1.3,18.7 χμ ΝΝΑ του Ηρακλείου,2.9
﻿2021/07/18 14:36:53,35.17,25.24,12,1.1,20.3 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/07/18 14:19:20,35.15,25.25,13,2.5,22.5 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/07/18 12:54:40,35.15,25.24,17,2.1,22.0 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/07/18 06:27:17,35.16,25.23,13,3.1,20.8 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/07/18 05:40:06,35.14,25.23,13,2.9,22.4 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/07/18 04:56:53,35.16,25.23,17,4.0,20.0 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/07/18 04:20:59,35.14,25.23,17,2.9,22.0 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/07/16 21:25:06,35.17,25.24,16,2.2,19.9 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/07/16 21:21:22,35.17,25.24,16,1.3,19.5 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/07/16 21:01:52,35.15,25.25,11,1.9,22.1 χμ ΝΝΑ του Ηρακλείου,0.7
﻿2021/07/16 20:59:14,35.16,25.25,13,1.4,20.8 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/07/16 20:56:03,35.18,25.24,18,2.4,19.1 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/07/16 20:54:11,35.17,25.23,10,3.1,19.1 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/07/16 16:58:40,35.14,25.24,16,2.4,22.9 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/07/16 09:34:02,35.14,25.24,10,2.2,23.2 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/07/14 02:45:40,35.15,25.25,16,2.2,21.7 χμ ΝΝΑ του Ηρακλείου,0.2
﻿2021/07/13 23:27:21,35.13,25.26,13,2.1,24.1 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/07/13 22:43:58,35.13,25.24,13,3.1,23.3 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/07/13 22:22:57,35.16,25.23,16,2.8,20.7 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/07/13 06:40:18,35.15,25.21,11,3.2,21.1 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/07/13 06:38:02,35.16,25.23,18,2.1,20.1 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/07/13 03:35:15,35.16,25.24,15,3.7,21.2 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/07/13 02:48:48,35.16,25.24,14,2.7,20.9 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/13 02:35:07,35.15,25.24,16,3.0,21.3 χμ ΝΝΑ του Ηρακλείου,1.2
﻿2021/07/12 16:32:05,35.17,25.24,16,2.2,20.4 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/07/12 16:27:50,35.14,25.24,14,2.8,22.6 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/07/12 00:17:51,35.12,25.24,8,2.2,25.0 χμ ΝΝΑ του Ηρακλείου,4.1
﻿2021/07/11 08:39:12,35.18,25.24,13,3.0,19.2 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/07/11 05:45:19,35.15,25.24,15,2.4,21.5 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/10 14:49:53,35.16,25.22,16,2.1,20.0 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/07/10 14:42:26,35.14,25.25,9,3.0,23.4 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/07/10 03:35:42,35.14,25.24,7,2.2,23.0 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/07/10 01:53:23,35.14,25.24,10,3.4,23.1 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/07/10 01:36:48,35.15,25.23,16,2.2,21.8 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/07/10 01:07:07,35.16,25.24,15,1.1,20.5 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/07/09 02:44:24,35.18,25.24,16,2.1,19.1 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/08 21:39:13,35.15,25.24,15,2.2,21.3 χμ ΝΝΑ του Ηρακλείου,1.2
﻿2021/07/08 17:40:24,35.14,25.23,11,2.3,22.9 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/08 16:46:50,35.21,25.22,29,2.4,15.2 χμ ΝΝΑ του Ηρακλείου,6.4
﻿2021/07/08 09:58:08,35.19,25.25,18,2.5,18.9 χμ ΝΑ του Ηρακλείου,3.1
﻿2021/07/08 00:59:26,35.15,25.27,10,2.4,23.1 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/07/07 21:40:10,35.18,25.24,16,1.3,18.9 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/07/07 02:54:50,35.15,25.28,16,2.0,23.7 χμ ΝΑ του Ηρακλείου,3.2
﻿2021/07/07 02:53:14,35.19,25.23,18,1.8,17.1 χμ ΝΝΑ του Ηρακλείου,4.5
﻿2021/07/07 02:52:08,35.16,25.24,18,2.1,21.2 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/06 23:02:17,35.15,25.25,16,1.9,22.1 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/06 22:07:28,35.15,25.25,10,2.2,22.6 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/07/06 20:08:38,35.21,25.22,23,1.3,15.4 χμ ΝΝΑ του Ηρακλείου,6.3
﻿2021/07/06 16:42:17,35.17,25.24,18,2.0,20.1 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/07/06 08:15:05,35.16,25.24,9,2.8,20.6 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/07/06 06:27:56,35.14,25.24,12,2.0,22.5 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/07/05 22:19:55,35.16,25.25,19,2.6,21.0 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/07/05 22:19:33,35.18,25.23,17,1.2,18.9 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/07/05 20:40:29,35.15,25.25,15,4.2,21.7 χμ ΝΝΑ του Ηρακλείου,0.2
﻿2021/07/05 10:07:50,35.15,25.27,10,2.3,22.8 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/07/05 07:27:25,35.17,25.24,18,2.2,20.2 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/07/05 02:34:35,35.14,25.24,16,2.4,22.5 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/07/04 13:14:57,35.28,25.22,28,1.4,9.6 χμ ΑΝΑ του Ηρακλείου,14.1
﻿2021/07/04 09:50:09,35.16,25.25,14,2.4,21.7 χμ ΝΝΑ του Ηρακλείου,0.2
﻿2021/07/03 00:12:32,35.14,25.24,7,1.7,22.7 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/07/02 21:14:05,35.22,25.23,24,1.3,14.8 χμ ΝΑ του Ηρακλείου,7.1
﻿2021/07/02 20:30:07,35.13,25.23,9,3.5,23.4 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/07/02 19:46:08,35.18,25.24,13,4.1,19.1 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/02 07:50:02,35.15,25.25,11,2.0,22.3 χμ ΝΝΑ του Ηρακλείου,0.9
﻿2021/07/02 04:23:02,35.15,25.25,14,2.7,21.8 χμ ΝΝΑ του Ηρακλείου,0.3
﻿2021/07/01 21:12:21,35.15,25.24,12,1.8,21.6 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/07/01 20:57:47,35.22,25.22,23,1.6,14.1 χμ ΝΑ του Ηρακλείου,7.6
﻿2021/07/01 02:41:46,35.16,25.26,13,2.3,21.9 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/06/30 01:49:43,35.20,25.23,19,1.3,16.9 χμ ΝΝΑ του Ηρακλείου,4.7
﻿2021/06/27 23:12:28,35.23,25.20,21,1.6,12.5 χμ ΝΝΑ του Ηρακλείου,9.1
﻿2021/06/27 20:45:46,35.17,25.21,18,1.9,18.4 χμ ΝΝΑ του Ηρακλείου,3.7
﻿2021/06/26 03:13:56,35.16,25.24,13,2.1,21.0 χμ ΝΝΑ του Ηρακλείου,0.5
﻿2021/06/25 22:33:05,35.13,25.24,8,1.9,23.9 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/06/24 23:39:53,35.16,25.23,14,1.8,20.5 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/06/23 20:22:49,35.13,25.26,12,2.7,24.4 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/06/23 20:14:19,35.14,25.28,7,2.0,25.0 χμ ΝΝΑ του Ηρακλείου,3.7
﻿2021/06/21 11:59:02,35.19,25.24,18,1.9,17.8 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/06/21 03:02:40,35.18,25.24,18,2.2,19.2 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/06/17 23:28:30,35.16,25.24,13,1.0,20.9 χμ ΝΝΑ του Ηρακλείου,0.6
﻿2021/06/17 17:54:41,35.14,25.26,12,2.2,23.8 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/06/17 09:10:34,35.15,25.26,6,2.2,22.9 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/06/17 01:13:17,35.17,25.26,16,1.8,21.0 χμ ΝΝΑ του Ηρακλείου,1.2
﻿2021/06/16 11:20:29,35.18,25.27,15,2.1,20.7 χμ ΝΑ του Ηρακλείου,2.6
﻿2021/06/16 03:57:04,35.25,25.22,22,1.2,11.9 χμ ΝΑ του Ηρακλείου,10.3
﻿2021/06/15 12:22:19,35.15,25.25,14,3.5,21.8 χμ ΝΝΑ του Ηρακλείου,0.3
﻿2021/06/14 03:30:01,35.19,25.26,18,1.7,19.1 χμ ΝΑ του Ηρακλείου,3.9
﻿2021/06/13 01:29:57,35.17,25.27,18,1.7,21.0 χμ ΝΑ του Ηρακλείου,2.4
﻿2021/06/12 22:47:44,35.16,25.26,15,3.5,22.2 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/06/12 07:04:18,35.15,25.26,13,1.9,22.6 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/06/11 01:31:00,35.21,25.23,18,1.7,15.5 χμ ΝΑ του Ηρακλείου,6.2
﻿2021/06/10 01:52:38,35.14,25.27,11,2.2,24.1 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/06/09 21:28:25,35.17,25.27,13,1.8,21.8 χμ ΝΑ του Ηρακλείου,2.7
﻿2021/06/09 06:40:19,35.14,25.27,11,2.2,23.9 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/06/09 06:00:20,35.13,25.27,9,2.3,24.8 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/06/09 02:36:28,35.18,25.27,15,3.9,20.5 χμ ΝΑ του Ηρακλείου,3.6
﻿2021/06/08 21:25:00,35.14,25.26,16,2.5,23.5 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/06/08 20:34:23,35.19,25.27,17,1.7,19.7 χμ ΝΑ του Ηρακλείου,3.6
﻿2021/06/08 19:48:34,35.21,25.26,19,1.2,17.5 χμ ΝΑ του Ηρακλείου,5.6
﻿2021/06/08 19:48:08,35.16,25.25,12,1.6,21.2 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/06/08 19:16:13,35.17,25.27,17,1.4,21.5 χμ ΝΑ του Ηρακλείου,2.4
﻿2021/06/08 18:17:28,35.18,25.26,20,2.0,20.4 χμ ΝΑ του Ηρακλείου,2.7
﻿2021/06/08 18:15:49,35.14,25.25,7,2.1,23.3 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/06/08 17:54:38,35.18,25.28,15,2.7,21.2 χμ ΝΑ του Ηρακλείου,4.1
﻿2021/06/08 16:40:32,35.14,25.26,10,2.3,24.1 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/06/08 16:38:16,35.14,25.27,14,3.2,24.2 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/06/08 16:35:16,35.15,25.26,15,3.2,22.9 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/06/08 16:29:51,35.15,25.25,13,2.5,22.5 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/06/08 16:14:59,35.15,25.27,15,2.8,22.9 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/06/07 18:29:13,35.20,25.26,18,1.4,18.1 χμ ΝΑ του Ηρακλείου,4.7
﻿2021/06/07 15:16:34,35.16,25.29,13,2.3,23.3 χμ ΝΑ του Ηρακλείου,4.1
﻿2021/06/06 13:16:39,35.13,25.25,9,2.3,24.3 χμ ΝΝΑ του Ηρακλείου,2.9
﻿2021/06/06 12:52:12,35.16,25.26,12,2.1,22.0 χμ ΝΝΑ του Ηρακλείου,1.0
﻿2021/06/06 10:29:52,35.17,25.27,18,2.3,21.0 χμ ΝΑ του Ηρακλείου,2.2
﻿2021/06/06 08:27:50,35.17,25.28,13,1.9,22.1 χμ ΝΑ του Ηρακλείου,2.7
﻿2021/06/06 07:01:28,35.16,25.26,13,1.8,21.8 χμ ΝΝΑ του Ηρακλείου,0.7
﻿2021/06/06 00:14:16,35.15,25.27,6,1.1,23.3 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/06/05 23:49:00,35.16,25.26,11,1.9,21.7 χμ ΝΑ του Ηρακλείου,1.6
﻿2021/06/04 23:26:27,35.21,25.26,19,1.5,17.4 χμ ΝΑ του Ηρακλείου,5.5
﻿2021/06/04 18:09:11,35.15,25.24,11,2.3,21.3 χμ ΝΝΑ του Ηρακλείου,1.2
﻿2021/06/04 04:04:41,35.17,25.25,16,2.2,20.5 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/06/04 02:28:04,35.17,25.24,14,1.9,19.7 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/06/04 02:15:20,35.16,25.26,14,2.1,22.1 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/06/04 01:58:45,35.16,25.26,14,2.7,22.2 χμ ΝΝΑ του Ηρακλείου,1.1
﻿2021/06/04 01:05:26,35.16,25.25,15,4.2,21.5 χμ ΝΝΑ του Ηρακλείου,0.3
﻿2021/06/04 00:18:13,35.17,25.27,12,1.2,21.2 χμ ΝΑ του Ηρακλείου,2.4
﻿2021/06/03 23:48:56,35.18,25.24,14,1.8,19.4 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/06/03 23:40:24,35.14,25.25,12,2.4,22.9 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/06/03 23:30:16,35.14,25.25,11,2.3,23.7 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/06/03 20:59:51,35.18,25.26,17,1.8,20.1 χμ ΝΑ του Ηρακλείου,2.4
﻿2021/06/03 14:05:28,35.14,25.25,12,2.5,22.9 χμ ΝΝΑ του Ηρακλείου,1.5
﻿2021/06/02 22:54:55,35.15,25.26,18,1.6,22.3 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/06/01 21:14:18,35.15,25.26,12,1.6,22.6 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/05/26 03:35:24,34.98,25.41,45,1.6,45.9 χμ ΝΝΑ του Ηρακλείου,24.5
﻿2021/05/24 17:14:59,35.08,25.19,17,1.1,27.3 χμ ΝΝΑ του Ηρακλείου,9.6
﻿2021/05/19 06:23:02,34.93,25.11,30,2.0,44.3 χμ Ν του Ηρακλείου,28.4
﻿2021/05/13 00:29:51,34.98,25.06,24,1.0,39.2 χμ Ν του Ηρακλείου,26.6
﻿2021/05/12 23:37:33,35.02,25.05,22,1.1,34.7 χμ ΝΝΔ του Ηρακλείου,23.5
﻿2021/05/02 08:54:43,35.15,25.25,11,2.2,22.6 χμ ΝΝΑ του Ηρακλείου,1.2
﻿2021/04/22 06:26:54,35.03,25.18,14,2.7,32.6 χμ Ν του Ηρακλείου,15.1
﻿2021/04/18 17:30:39,34.94,25.35,22,1.4,46.9 χμ ΝΝΑ του Ηρακλείου,25.5
﻿2021/04/07 06:29:16,35.03,25.18,19,2.6,33.0 χμ Ν του Ηρακλείου,15.4
﻿2021/03/09 08:41:47,34.97,25.42,35,1.9,47.8 χμ ΝΝΑ του Ηρακλείου,26.4
﻿2021/03/07 00:32:08,35.09,25.30,12,2.2,30.0 χμ ΝΝΑ του Ηρακλείου,8.5
﻿2021/03/06 04:18:07,35.05,25.12,14,2.2,30.9 χμ Ν του Ηρακλείου,16.9
﻿2021/03/06 04:16:35,35.06,25.08,18,2.3,29.5 χμ Ν του Ηρακλείου,18.5
﻿2021/03/06 04:15:04,35.07,25.06,17,1.9,29.3 χμ ΝΝΔ του Ηρακλείου,19.6
﻿2021/03/04 21:05:35,35.36,25.15,14,2.6,4.7 χμ ΒΒΑ του Ηρακλείου,24.4
﻿2021/02/11 05:32:08,35.13,25.26,8,2.0,24.5 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/02/07 00:29:50,35.20,25.31,41,1.6,21.7 χμ ΝΑ του Ηρακλείου,7.3
﻿2021/02/04 22:29:45,35.15,25.26,17,1.7,23.2 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/02/02 09:56:49,35.09,25.25,12,2.7,28.6 χμ ΝΝΑ του Ηρακλείου,7.9
﻿2021/01/31 21:21:05,34.97,25.15,19,1.4,39.2 χμ Ν του Ηρακλείου,22.3
﻿2021/01/21 19:56:57,35.03,24.97,31,1.7,35.5 χμ ΝΝΔ του Ηρακλείου,29.0
﻿2021/01/16 07:39:38,35.25,25.32,16,2.1,18.9 χμ ΑΝΑ του Ηρακλείου,12.2
﻿2021/01/13 21:28:49,34.98,25.26,18,2.1,39.7 χμ ΝΝΑ του Ηρακλείου,19.3
﻿2021/01/12 16:10:38,34.93,25.21,16,1.7,44.9 χμ Ν του Ηρακλείου,25.8
